item_id,title,genres,release_year,release_year_parse_status,item_idx
1395,Tin Men (1987),Comedy|Drama,1987,parsed,855
1396,Sneakers (1992),Crime|Drama|Sci-Fi,1992,parsed,856
1397,Bastard Out of Carolina (1996),Drama,1996,parsed,857
1398,In Love and War (1996),Romance|War,1996,parsed,858
1399,Marvin's Room (1996),Drama,1996,parsed,859
1401,Ghosts of Mississippi (1996),Drama,1996,parsed,860
1404,Night Falls on Manhattan (1997),Crime|Drama,1997,parsed,861
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,1996,parsed,862
1407,Scream (1996),Horror|Thriller,1996,parsed,863
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,1992,parsed,864
1409,Michael (1996),Comedy|Romance,1996,parsed,865
1410,"Evening Star, The (1996)",Comedy|Drama,1996,parsed,866
1411,Hamlet (1996),Drama,1996,parsed,867
1414,Mother (1996),Comedy,1996,parsed,868
1416,Evita (1996),Drama|Musical,1996,parsed,869
1419,Walkabout (1971),Drama,1971,parsed,870
1422,Murder at 1600 (1997),Mystery|Thriller,1997,parsed,871
1425,Fierce Creatures (1997),Comedy,1997,parsed,872
1429,Jackie Chan's First Strike (1996),Action,1996,parsed,873
1431,Beverly Hills Ninja (1997),Action|Comedy,1997,parsed,874
1432,Metro (1997),Action,1997,parsed,875
1438,Dante's Peak (1997),Action|Thriller,1997,parsed,876
1440,Amos & Andrew (1993),Comedy,1993,parsed,877
1441,Benny & Joon (1993),Comedy|Romance,1993,parsed,878
1442,Prefontaine (1997),Drama,1997,parsed,879
1445,McHale's Navy (1997),Comedy|War,1997,parsed,880
1446,Kolya (1996),Comedy,1996,parsed,881
1449,Waiting for Guffman (1996),Comedy,1996,parsed,882
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,1997,parsed,883
1454,SubUrbia (1997),Comedy,1997,parsed,884
1456,"Pest, The (1997)",Comedy,1997,parsed,885
1457,Fools Rush In (1997),Comedy|Romance,1997,parsed,886
1459,Absolute Power (1997),Mystery|Thriller,1997,parsed,887
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,1997,parsed,888
1461,Vegas Vacation (1997),Comedy,1997,parsed,889
1464,Lost Highway (1997),Mystery,1997,parsed,890
1465,Rosewood (1997),Drama,1997,parsed,891
1466,Donnie Brasco (1997),Crime|Drama,1997,parsed,892
1468,Booty Call (1997),Comedy|Romance,1997,parsed,893
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,1997,parsed,894
1475,Kama Sutra: A Tale of Love (1996),Romance,1996,parsed,895
1476,Private Parts (1997),Comedy|Drama,1997,parsed,896
1479,"Saint, The (1997)",Action|Romance|Thriller,1997,parsed,897
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,1997,parsed,898
1482,"Van, The (1996)",Comedy|Drama,1996,parsed,899
1483,Crash (1996),Drama|Thriller,1996,parsed,900
1484,"Daytrippers, The (1996)",Mystery,1996,parsed,901
1485,Liar Liar (1997),Comedy,1997,parsed,902
1487,Selena (1997),Drama|Musical,1997,parsed,903
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,1997,parsed,904
1498,Inventing the Abbotts (1997),Drama|Romance,1997,parsed,905
1499,Anaconda (1997),Action|Adventure|Thriller,1997,parsed,906
1500,Grosse Pointe Blank (1997),Comedy|Crime,1997,parsed,907
1503,8 Heads in a Duffel Bag (1997),Comedy,1997,parsed,908
1513,Romy and Michele's High School Reunion (1997),Comedy,1997,parsed,909
1515,Volcano (1997),Drama|Thriller,1997,parsed,910
1517,Austin Powers: International Man of Mystery (1997),Comedy,1997,parsed,911
1518,Breakdown (1997),Action|Thriller,1997,parsed,912
1526,Fathers' Day (1997),Comedy,1997,parsed,913
1527,"Fifth Element, The (1997)",Action|Sci-Fi,1997,parsed,914
1535,Love! Valour! Compassion! (1997),Drama|Romance,1997,parsed,915
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,1996,parsed,916
1541,Addicted to Love (1997),Comedy|Romance,1997,parsed,917
1542,Brassed Off (1996),Comedy|Drama|Romance,1996,parsed,918
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1997,parsed,919
1545,Ponette (1996),Drama,1996,parsed,920
1550,Trial and Error (1997),Comedy|Romance,1997,parsed,921
1552,Con Air (1997),Action|Adventure|Thriller,1997,parsed,922
1554,"Pillow Book, The (1995)",Drama|Romance,1995,parsed,923
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,1997,parsed,924
1562,Batman & Robin (1997),Action|Adventure|Crime,1997,parsed,925
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,1997,parsed,926
1569,My Best Friend's Wedding (1997),Comedy|Romance,1997,parsed,927
1573,Face/Off (1997),Action|Sci-Fi|Thriller,1997,parsed,928
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1997,parsed,929
1584,Contact (1997),Drama|Sci-Fi,1997,parsed,930
1586,G.I. Jane (1997),Action|Drama|War,1997,parsed,931
1587,Conan the Barbarian (1982),Action|Adventure,1982,parsed,932
1588,George of the Jungle (1997),Children's|Comedy,1997,parsed,933
1589,Cop Land (1997),Crime|Drama|Mystery,1997,parsed,934
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,1997,parsed,935
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997,parsed,936
1592,Air Bud (1997),Children's|Comedy,1997,parsed,937
1593,Picture Perfect (1997),Comedy|Romance,1997,parsed,938
1594,In the Company of Men (1997),Drama,1997,parsed,939
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,1997,parsed,940
1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1997,parsed,941
1598,Desperate Measures (1998),Crime|Drama|Thriller,1998,parsed,942
1599,Steel (1997),Action,1997,parsed,943
1600,She's So Lovely (1997),Drama|Romance,1997,parsed,944
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1997,parsed,945
1603,Mimic (1997),Sci-Fi|Thriller,1997,parsed,946
1604,Money Talks (1997),Action|Comedy,1997,parsed,947
1605,Excess Baggage (1997),Adventure|Romance,1997,parsed,948
1606,Kull the Conqueror (1997),Action|Adventure,1997,parsed,949
1608,Air Force One (1997),Action|Thriller,1997,parsed,950
1610,"Hunt for Red October, The (1990)",Action|Thriller,1990,parsed,951
1611,My Own Private Idaho (1991),Drama,1991,parsed,952
1614,In & Out (1997),Comedy,1997,parsed,953
1615,"Edge, The (1997)",Adventure|Thriller,1997,parsed,954
1616,"Peacemaker, The (1997)",Action|Thriller|War,1997,parsed,955
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997,parsed,956
1619,Seven Years in Tibet (1997),Drama|War,1997,parsed,957
1620,Kiss the Girls (1997),Crime|Drama|Thriller,1997,parsed,958
1621,Soul Food (1997),Drama,1997,parsed,959
1623,Wishmaster (1997),Horror,1997,parsed,960
1625,"Game, The (1997)",Mystery|Thriller,1997,parsed,961
1626,Fire Down Below (1997),Action|Drama|Thriller,1997,parsed,962
1627,U Turn (1997),Action|Crime|Mystery,1997,parsed,963
1629,"MatchMaker, The (1997)",Comedy|Romance,1997,parsed,964
1633,Ulee's Gold (1997),Drama,1997,parsed,965
1635,"Ice Storm, The (1997)",Drama,1997,parsed,966
1639,Chasing Amy (1997),Drama|Romance,1997,parsed,967
1640,How to Be a Player (1997),Comedy,1997,parsed,968
1641,"Full Monty, The (1997)",Comedy,1997,parsed,969
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996,parsed,970
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997,parsed,971
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997,parsed,972
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,1997,parsed,973
1646,Rocket Man (1997),Comedy,1997,parsed,974
1647,Playing God (1997),Crime|Thriller,1997,parsed,975
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,1997,parsed,976
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1997,parsed,977
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997,parsed,978
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,1997,parsed,979
1655,Phantoms (1998),Horror,1998,parsed,980
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1997,parsed,981
1660,Eve's Bayou (1997),Drama,1997,parsed,982
1661,Switchback (1997),Thriller,1997,parsed,983
1663,Stripes (1981),Comedy,1981,parsed,984
1667,Mad City (1997),Action|Drama,1997,parsed,985
1670,Welcome To Sarajevo (1997),Drama|War,1997,parsed,986
1672,"Rainmaker, The (1997)",Drama,1997,parsed,987
1673,Boogie Nights (1997),Drama,1997,parsed,988
1674,Witness (1985),Drama|Romance|Thriller,1985,parsed,989
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,1997,parsed,990
1678,"Joy Luck Club, The (1993)",Drama,1993,parsed,991
1680,Sliding Doors (1998),Drama|Romance,1998,parsed,992
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,1997,parsed,993
1682,"Truman Show, The (1998)",Drama,1998,parsed,994
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,1997,parsed,995
1686,Red Corner (1997),Crime|Thriller,1997,parsed,996
1687,"Jackal, The (1997)",Action|Thriller,1997,parsed,997
1688,Anastasia (1997),Animation|Children's|Musical,1997,parsed,998
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,1997,parsed,999
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997,parsed,1000
1693,Amistad (1997),Drama,1997,parsed,1001
1694,"Apostle, The (1997)",Drama,1997,parsed,1002
1699,"Butcher Boy, The (1998)",Drama,1998,parsed,1003
1701,Deconstructing Harry (1997),Comedy|Drama,1997,parsed,1004
1702,Flubber (1997),Children's|Comedy|Fantasy,1997,parsed,1005
1703,For Richer or Poorer (1997),Comedy,1997,parsed,1006
1704,Good Will Hunting (1997),Drama,1997,parsed,1007
1707,Home Alone 3 (1997),Children's|Comedy,1997,parsed,1008
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,1997,parsed,1009
1713,Mouse Hunt (1997),Children's|Comedy,1997,parsed,1010
1717,Scream 2 (1997),Horror|Thriller,1997,parsed,1011
1719,"Sweet Hereafter, The (1997)",Drama,1997,parsed,1012
1721,Titanic (1997),Drama|Romance,1997,parsed,1013
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,1997,parsed,1014
1726,"Postman, The (1997)",Drama,1997,parsed,1015
1727,"Horse Whisperer, The (1998)",Drama,1998,parsed,1016
1729,Jackie Brown (1997),Crime|Drama,1997,parsed,1017
1730,Kundun (1997),Drama,1997,parsed,1018
1731,Mr. Magoo (1997),Comedy,1997,parsed,1019
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,1998,parsed,1020
1733,Afterglow (1997),Drama|Romance,1997,parsed,1021
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997,parsed,1022
1735,Great Expectations (1998),Drama|Romance,1998,parsed,1023
1744,Firestorm (1998),Action|Adventure|Thriller,1998,parsed,1024
1747,Wag the Dog (1997),Comedy|Drama,1997,parsed,1025
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,1998,parsed,1026
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,1997,parsed,1027
1752,Hard Rain (1998),Action|Thriller,1998,parsed,1028
1753,Half Baked (1998),Comedy,1998,parsed,1029
1754,Fallen (1998),Action|Mystery|Thriller,1998,parsed,1030
1758,Dangerous Beauty (1998),Drama,1998,parsed,1031
1760,Spice World (1997),Comedy|Musical,1997,parsed,1032
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998,parsed,1033
1769,"Replacement Killers, The (1998)",Action|Thriller,1998,parsed,1034
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998,parsed,1035
1777,"Wedding Singer, The (1998)",Comedy|Romance,1998,parsed,1036
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,1998,parsed,1037
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,1998,parsed,1038
1784,As Good As It Gets (1997),Comedy|Drama,1997,parsed,1039
1785,King of New York (1990),Action|Crime,1990,parsed,1040
1788,Men With Guns (1997),Action|Drama,1997,parsed,1041
1792,U.S. Marshalls (1998),Action|Thriller,1998,parsed,1042
1794,Love and Death on Long Island (1997),Comedy|Drama,1997,parsed,1043
1797,Everest (1998),Documentary,1998,parsed,1044
1799,Suicide Kings (1997),Crime|Drama,1997,parsed,1045
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,1998,parsed,1046
1804,"Newton Boys, The (1998)",Crime|Drama,1998,parsed,1047
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,1998,parsed,1048
1806,Paulie (1998),Adventure|Children's|Comedy,1998,parsed,1049
1810,Primary Colors (1998),Drama,1998,parsed,1050
1816,Two Girls and a Guy (1997),Comedy|Drama,1997,parsed,1051
1821,"Object of My Affection, The (1998)",Comedy|Romance,1998,parsed,1052
1824,Homegrown (1998),Comedy|Thriller,1998,parsed,1053
1827,"Big One, The (1997)",Comedy|Documentary,1997,parsed,1054
1831,Lost in Space (1998),Action|Sci-Fi|Thriller,1998,parsed,1055
1833,Mercury Rising (1998),Action|Drama|Thriller,1998,parsed,1056
1834,"Spanish Prisoner, The (1997)",Drama|Thriller,1997,parsed,1057
1835,City of Angels (1998),Romance,1998,parsed,1058
1836,"Last Days of Disco, The (1998)",Drama,1998,parsed,1059
1837,"Odd Couple II, The (1998)",Comedy,1998,parsed,1060
1839,My Giant (1998),Comedy,1998,parsed,1061
1840,He Got Game (1998),Drama,1998,parsed,1062
1841,"Gingerbread Man, The (1998)",Drama|Thriller,1998,parsed,1063
1845,Zero Effect (1998),Comedy|Thriller,1998,parsed,1064
1848,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,1997,parsed,1065
1855,Krippendorf's Tribe (1998),Comedy,1998,parsed,1066
1856,Kurt & Courtney (1998),Documentary|Musical,1998,parsed,1067
1858,Mr. Nice Guy (1997),Action|Comedy,1997,parsed,1068
1862,Species II (1998),Horror|Sci-Fi,1998,parsed,1069
1863,Major League: Back to the Minors (1998),Comedy,1998,parsed,1070
1866,"Big Hit, The (1998)",Action|Comedy,1998,parsed,1071
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1998,parsed,1072
1873,"Misérables, Les (1998)",Drama,1998,parsed,1073
1875,Clockwatchers (1997),Comedy,1997,parsed,1074
1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,1998,parsed,1075
1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,1998,parsed,1076
1882,Godzilla (1998),Action|Sci-Fi,1998,parsed,1077
1883,Bulworth (1998),Comedy,1998,parsed,1078
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama,1998,parsed,1079
1885,"Opposite of Sex, The (1998)",Comedy|Drama,1998,parsed,1080
1888,Hope Floats (1998),Comedy|Drama|Romance,1998,parsed,1081
1892,"Perfect Murder, A (1998)",Mystery|Thriller,1998,parsed,1082
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,1998,parsed,1083
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,1998,parsed,1084
1897,High Art (1998),Drama|Romance,1998,parsed,1085
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,1997,parsed,1086
1904,Henry Fool (1997),Comedy|Drama,1997,parsed,1087
1907,Mulan (1998),Animation|Children's,1998,parsed,1088
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,1998,parsed,1089
1911,Doctor Dolittle (1998),Comedy,1998,parsed,1090
1912,Out of Sight (1998),Action|Crime|Romance,1998,parsed,1091
1913,Picnic at Hanging Rock (1975),Drama|Mystery,1975,parsed,1092
1914,Smoke Signals (1998),Comedy|Drama,1998,parsed,1093
1916,Buffalo 66 (1998),Action|Comedy|Drama,1998,parsed,1094
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,1998,parsed,1095
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,1998,parsed,1096
1919,Madeline (1998),Children's|Comedy,1998,parsed,1097
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,1998,parsed,1098
1921,Pi (1998),Sci-Fi|Thriller,1998,parsed,1099
1923,There's Something About Mary (1998),Comedy,1998,parsed,1100
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,1958,parsed,1101
1927,All Quiet on the Western Front (1930),War,1930,parsed,1102
1929,Grand Hotel (1932),Drama,1932,parsed,1103
1931,Mutiny on the Bounty (1935),Adventure,1935,parsed,1104
1934,You Can't Take It With You (1938),Comedy,1938,parsed,1105
1935,How Green Was My Valley (1941),Drama,1941,parsed,1106
1936,Mrs. Miniver (1942),Drama|War,1942,parsed,1107
1937,Going My Way (1944),Comedy,1944,parsed,1108
1938,"Lost Weekend, The (1945)",Drama,1945,parsed,1109
1939,"Best Years of Our Lives, The (1946)",Drama|War,1946,parsed,1110
1940,Gentleman's Agreement (1947),Drama,1947,parsed,1111
1941,Hamlet (1948),Drama,1948,parsed,1112
1942,All the King's Men (1949),Drama,1949,parsed,1113
1943,"Greatest Show on Earth, The (1952)",Drama,1952,parsed,1114
1944,From Here to Eternity (1953),Drama|Romance|War,1953,parsed,1115
1945,On the Waterfront (1954),Crime|Drama,1954,parsed,1116
1946,Marty (1955),Drama|Romance,1955,parsed,1117
1947,West Side Story (1961),Musical|Romance,1961,parsed,1118
1948,Tom Jones (1963),Comedy,1963,parsed,1119
1949,"Man for All Seasons, A (1966)",Drama,1966,parsed,1120
1950,In the Heat of the Night (1967),Drama|Mystery,1967,parsed,1121
1951,Oliver! (1968),Musical,1968,parsed,1122
1952,Midnight Cowboy (1969),Drama,1969,parsed,1123
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,1971,parsed,1124
1954,Rocky (1976),Action|Drama,1976,parsed,1125
1955,Kramer Vs. Kramer (1979),Drama,1979,parsed,1126
1956,Ordinary People (1980),Drama,1980,parsed,1127
1957,Chariots of Fire (1981),Drama,1981,parsed,1128
1958,Terms of Endearment (1983),Comedy|Drama,1983,parsed,1129
1959,Out of Africa (1985),Drama|Romance,1985,parsed,1130
1960,"Last Emperor, The (1987)",Drama|War,1987,parsed,1131
1961,Rain Man (1988),Drama,1988,parsed,1132
1962,Driving Miss Daisy (1989),Drama,1989,parsed,1133
1963,Take the Money and Run (1969),Comedy,1969,parsed,1134
1964,Klute (1971),Drama|Mystery,1971,parsed,1135
1965,Repo Man (1984),Comedy|Sci-Fi,1984,parsed,1136
1966,Metropolitan (1990),Comedy,1990,parsed,1137
1967,Labyrinth (1986),Adventure|Children's|Fantasy,1986,parsed,1138
1968,"Breakfast Club, The (1985)",Comedy|Drama,1985,parsed,1139
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,1985,parsed,1140
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1987,parsed,1141
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1988,parsed,1142
1973,Freddy's Dead: The Final Nightmare (1991),Horror,1991,parsed,1143
1974,Friday the 13th (1980),Horror,1980,parsed,1144
1975,Friday the 13th Part 2 (1981),Horror,1981,parsed,1145
1976,Friday the 13th Part 3: 3D (1982),Horror,1982,parsed,1146
1977,Friday the 13th: The Final Chapter (1984),Horror,1984,parsed,1147
1978,Friday the 13th Part V: A New Beginning (1985),Horror,1985,parsed,1148
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,1986,parsed,1149
1980,Friday the 13th Part VII: The New Blood (1988),Horror,1988,parsed,1150
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1989,parsed,1151
1982,Halloween (1978),Horror,1978,parsed,1152
1983,Halloween II (1981),Horror,1981,parsed,1153
1984,Halloween III: Season of the Witch (1983),Horror,1983,parsed,1154
1985,Halloween 4: The Return of Michael Myers (1988),Horror,1988,parsed,1155
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,1989,parsed,1156
1987,Prom Night (1980),Horror,1980,parsed,1157
1991,Child's Play (1988),Horror,1988,parsed,1158
1992,Child's Play 2 (1990),Horror,1990,parsed,1159
1993,Child's Play 3 (1992),Horror,1992,parsed,1160
1994,Poltergeist (1982),Horror|Thriller,1982,parsed,1161
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,1986,parsed,1162
1996,Poltergeist III (1988),Horror|Thriller,1988,parsed,1163
1997,"Exorcist, The (1973)",Horror,1973,parsed,1164
1998,Exorcist II: The Heretic (1977),Horror,1977,parsed,1165
1999,"Exorcist III, The (1990)",Horror,1990,parsed,1166
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,1987,parsed,1167
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1989,parsed,1168
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1992,parsed,1169
2003,Gremlins (1984),Comedy|Horror,1984,parsed,1170
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,1990,parsed,1171
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,1985,parsed,1172
2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance,1998,parsed,1173
2007,Polish Wedding (1998),Comedy,1998,parsed,1174
2009,Soylent Green (1973),Sci-Fi|Thriller,1973,parsed,1175
2010,Metropolis (1926),Sci-Fi,1926,parsed,1176
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,1989,parsed,1177
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,1990,parsed,1178
2013,"Poseidon Adventure, The (1972)",Action|Adventure,1972,parsed,1179
2014,Freaky Friday (1977),Children's|Comedy,1977,parsed,1180
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,1961,parsed,1181
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,1979,parsed,1182
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,1961,parsed,1183
2018,Bambi (1942),Animation|Children's,1942,parsed,1184
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,1954,parsed,1185
2020,Dangerous Liaisons (1988),Drama|Romance,1988,parsed,1186
2021,Dune (1984),Fantasy|Sci-Fi,1984,parsed,1187
2022,"Last Temptation of Christ, The (1988)",Drama,1988,parsed,1188
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,1990,parsed,1189
2024,"Rapture, The (1991)",Drama|Mystery,1991,parsed,1190
2025,Lolita (1997),Drama|Romance,1997,parsed,1191
2026,Disturbing Behavior (1998),Horror|Thriller,1998,parsed,1192
2027,Mafia! (1998),Comedy|Crime,1998,parsed,1193
2028,Saving Private Ryan (1998),Action|Drama|War,1998,parsed,1194
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,1997,parsed,1195
2034,"Black Hole, The (1979)",Sci-Fi,1979,parsed,1196
2036,Blank Check (1994),Children's|Comedy,1994,parsed,1197
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,1978,parsed,1198
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,1970,parsed,1199
2041,Condorman (1981),Action|Adventure|Children's|Comedy,1981,parsed,1200
2042,D2: The Mighty Ducks (1994),Children's|Comedy,1994,parsed,1201
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,1959,parsed,1202
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,1986,parsed,1203
2048,"Great Mouse Detective, The (1986)",Animation|Children's,1986,parsed,1204
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,1980,parsed,1205
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,1977,parsed,1206
2052,Hocus Pocus (1993),Children's|Comedy,1993,parsed,1207
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,1992,parsed,1208
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989,parsed,1209
2057,"Incredible Journey, The (1963)",Adventure|Children's,1963,parsed,1210
2058,"Negotiator, The (1998)",Action|Thriller,1998,parsed,1211
2059,"Parent Trap, The (1998)",Children's|Drama,1998,parsed,1212
2060,BASEketball (1998),Comedy,1998,parsed,1213
2062,"Governess, The (1998)",Drama|Romance,1998,parsed,1214
2064,Roger & Me (1989),Comedy|Documentary,1989,parsed,1215
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,1985,parsed,1216
2066,Out of the Past (1947),Film-Noir,1947,parsed,1217
2067,Doctor Zhivago (1965),Drama|Romance|War,1965,parsed,1218
2068,Fanny and Alexander (1982),Drama,1982,parsed,1219
2069,"Trip to Bountiful, The (1985)",Drama,1985,parsed,1220
2070,Tender Mercies (1983),Drama,1983,parsed,1221
2071,And the Band Played On (1993),Drama,1993,parsed,1222
2072,"'burbs, The (1989)",Comedy,1989,parsed,1223
2073,Fandango (1985),Comedy,1985,parsed,1224
2075,Mephisto (1981),Drama|War,1981,parsed,1225
2076,Blue Velvet (1986),Drama|Mystery,1986,parsed,1226
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,1985,parsed,1227
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,1967,parsed,1228
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,1955,parsed,1229
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,1989,parsed,1230
2082,"Mighty Ducks, The (1992)",Children's|Comedy,1992,parsed,1231
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,1992,parsed,1232
2084,Newsies (1992),Children's|Musical,1992,parsed,1233
2085,101 Dalmatians (1961),Animation|Children's,1961,parsed,1234
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,1953,parsed,1235
2088,Popeye (1980),Adventure|Comedy|Musical,1980,parsed,1236
2089,"Rescuers Down Under, The (1990)",Animation|Children's,1990,parsed,1237
2090,"Rescuers, The (1977)",Animation|Children's,1977,parsed,1238
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,1978,parsed,1239
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,1993,parsed,1240
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,1985,parsed,1241
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,1991,parsed,1242
2095,"Shaggy D.A., The (1976)",Children's|Comedy,1976,parsed,1243
2096,Sleeping Beauty (1959),Animation|Children's|Musical,1959,parsed,1244
2097,Something Wicked This Way Comes (1983),Children's|Horror,1983,parsed,1245
2098,Son of Flubber (1963),Children's|Comedy,1963,parsed,1246
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,1946,parsed,1247
2100,Splash (1984),Comedy|Fantasy|Romance,1984,parsed,1248
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,1940,parsed,1249
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,1982,parsed,1250
2106,Swing Kids (1993),Drama|War,1993,parsed,1251
2107,Halloween: H20 (1998),Horror|Thriller,1998,parsed,1252
2108,L.A. Story (1991),Comedy|Romance,1991,parsed,1253
2109,"Jerk, The (1979)",Comedy,1979,parsed,1254
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,1982,parsed,1255
2111,"Man with Two Brains, The (1983)",Comedy,1983,parsed,1256
2112,Grand Canyon (1991),Crime|Drama,1991,parsed,1257
2113,Graveyard Shift (1990),Horror|Thriller,1990,parsed,1258
2114,"Outsiders, The (1983)",Drama,1983,parsed,1259
