item_id,interaction_count,cohort,item_idx
2588,0,unrated,
2589,64,new,1578
2590,48,excluded_rated,
2591,2,excluded_rated,
2592,1,excluded_rated,
2593,35,excluded_rated,
2594,62,new,1579
2595,0,unrated,
2596,139,new,1580
2597,64,new,1581
2598,533,old_train,1582
2599,1522,old_validation,1583
2600,410,old_train,1584
2601,0,unrated,
2602,6,excluded_rated,
2603,0,unrated,
2604,0,unrated,
2605,777,old_train,1585
2606,207,old_train,1586
2607,68,new,1587
2608,5,excluded_rated,
2609,67,new,1588
2610,41,excluded_rated,
2611,146,new,1589
2612,136,new,1590
2613,281,old_train,1591
2614,44,excluded_rated,
2615,189,new,1592
2616,624,old_validation,1593
2617,1007,old_train,1594
2618,46,excluded_rated,
2619,1,excluded_rated,
2620,36,excluded_rated,
2621,69,new,1595
2622,415,old_train,1596
2623,4,excluded_rated,
2624,102,new,1597
2625,66,new,1598
2626,35,excluded_rated,
2627,14,excluded_rated,
2628,2250,old_train,1599
2629,144,new,1600
2630,41,excluded_rated,
2631,5,excluded_rated,
2632,11,excluded_rated,
2633,162,new,1601
2634,93,new,1602
2635,31,excluded_rated,
2636,13,excluded_rated,
2637,33,excluded_rated,
2638,36,excluded_rated,
2639,163,new,1603
2640,1222,old_train,1604
2641,846,old_validation,1605
2642,511,old_train,1606
2643,332,old_train,1607
2644,238,old_train,1608
2645,102,new,1609
2646,39,excluded_rated,
2647,52,excluded_rated,
2648,406,old_train,1610
2649,65,new,1611
2650,33,excluded_rated,
2651,82,new,1612
2652,51,excluded_rated,
2653,42,excluded_rated,
2654,134,new,1613
2655,47,excluded_rated,
2656,62,new,1614
2657,1233,old_train,1615
2658,11,excluded_rated,
2659,46,excluded_rated,
2660,135,new,1616
2661,94,new,1617
2662,565,old_train,1618
2663,53,excluded_rated,
2664,628,old_train,1619
2665,71,new,1620
2666,28,excluded_rated,
2667,58,excluded_rated,
2668,273,old_validation,1621
2669,107,new,1622
2670,220,old_train,1623
2671,780,old_validation,1624
2672,391,old_train,1625
2673,7,excluded_rated,
2674,26,excluded_rated,
2675,10,excluded_rated,
2676,266,old_train,1626
2677,230,old_validation,1627
2678,25,excluded_rated,
2679,5,excluded_rated,
2680,0,unrated,
2681,43,excluded_rated,
2682,88,new,1628
2683,1434,old_train,1629
2684,0,unrated,
2685,4,excluded_rated,
2686,583,old_train,1630
2687,442,old_train,1631
2688,691,old_train,1632
2689,41,excluded_rated,
2690,390,old_train,1633
2691,20,excluded_rated,
2692,1072,old_train,1634
2693,224,old_train,1635
2694,791,old_train,1636
2695,11,excluded_rated,
2696,81,new,1637
2697,48,excluded_rated,
2698,0,unrated,
2699,1367,old_train,1638
2700,1269,old_train,1639
2701,902,old_train,1640
2702,395,old_train,1641
2703,1,excluded_rated,
2704,41,excluded_rated,
2705,7,excluded_rated,
2706,1389,old_validation,1642
2707,634,old_train,1643
2708,47,excluded_rated,
2709,232,old_train,1644
2710,1237,old_train,1645
2711,32,excluded_rated,
2712,945,old_train,1646
2713,421,old_train,1647
2714,87,new,1648
2715,22,excluded_rated,
2716,2181,old_train,1649
2717,565,old_train,1650
2718,383,old_train,1651
2719,476,old_train,1652
2720,373,old_train,1653
2721,85,new,1654
2722,598,old_train,1655
2723,853,old_validation,1656
2724,650,old_train,1657
2725,95,new,1658
2726,130,new,1659
2727,32,excluded_rated,
2728,426,old_train,1660
2729,201,old_train,1661
2730,169,new,1662
2731,187,new,1663
2732,148,new,1664
2733,50,excluded_rated,
2734,466,old_train,1665
2735,459,old_train,1666
2736,225,old_train,1667
2737,23,excluded_rated,
2738,79,new,1668
2739,450,old_validation,1669
2740,17,excluded_rated,
2741,61,new,1670
2742,1,excluded_rated,
2743,24,excluded_rated,
2744,38,excluded_rated,
2745,229,old_train,1671
2746,936,old_train,1672
2747,356,old_train,1673
2748,137,new,1674
2749,87,new,1675
2750,285,old_train,1676
2751,54,excluded_rated,
2752,185,new,1677
2753,57,excluded_rated,
2754,12,excluded_rated,
2755,31,excluded_rated,
2756,32,excluded_rated,
2757,135,new,1678
2758,31,excluded_rated,
2759,430,old_validation,1679
2760,7,excluded_rated,
2761,674,old_train,1680
2762,2459,old_train,1681
2763,1089,old_train,1682
2764,280,old_train,1683
2765,7,excluded_rated,
2766,33,excluded_rated,
2767,25,excluded_rated,
2768,13,excluded_rated,
2769,77,new,1684
2770,935,old_train,1685
2771,171,new,1686
2772,246,old_train,1687
2773,14,excluded_rated,
2774,68,new,1688
2775,14,excluded_rated,
2776,13,excluded_rated,
2777,5,excluded_rated,
2778,29,excluded_rated,
2779,345,old_train,1689
2780,82,new,1690
2781,63,new,1691
2782,107,new,1692
2783,10,excluded_rated,
2784,63,new,1693
2785,25,excluded_rated,
2786,72,new,1694
2787,162,new,1695
2788,451,old_train,1696
2789,165,new,1697
2790,61,new,1698
2791,1731,old_validation,1699
2792,558,old_validation,1700
2793,265,old_train,1701
2794,385,old_train,1702
2795,549,old_train,1703
2796,240,old_train,1704
2797,1491,old_validation,1705
2798,160,new,1706
2799,99,new,1707
2800,22,excluded_rated,
2801,91,new,1708
2802,306,old_train,1709
2803,346,old_train,1710
2804,1352,old_validation,1711
2805,448,old_train,1712
2806,199,new,1713
2807,91,new,1714
2808,375,old_validation,1715
2809,20,excluded_rated,
2810,41,excluded_rated,
2811,2,excluded_rated,
2812,46,excluded_rated,
2813,29,excluded_rated,
2814,8,excluded_rated,
2815,271,old_validation,1716
2816,148,new,1717
2817,125,new,1718
2818,58,excluded_rated,
2819,319,old_train,1719
2820,53,excluded_rated,
2821,3,excluded_rated,
2822,263,old_train,1720
2823,4,excluded_rated,
2824,14,excluded_rated,
2825,4,excluded_rated,
2826,750,old_train,1721
2827,328,old_train,1722
2828,121,new,1723
2829,157,new,1724
2830,11,excluded_rated,
2831,8,excluded_rated,
2832,0,unrated,
2833,6,excluded_rated,
2834,18,excluded_rated,
2835,56,excluded_rated,
2836,163,new,1725
2837,21,excluded_rated,
2838,0,unrated,
2839,10,excluded_rated,
2840,419,old_train,1726
2841,487,old_validation,1727
2842,42,excluded_rated,
2843,23,excluded_rated,
2844,83,new,1728
2845,1,excluded_rated,
2846,166,new,1729
2847,33,excluded_rated,
2848,41,excluded_rated,
2849,30,excluded_rated,
2850,7,excluded_rated,
2851,133,new,1730
2852,164,new,1731
2853,28,excluded_rated,
2854,11,excluded_rated,
2855,10,excluded_rated,
2856,90,new,1732
2857,399,old_validation,1733
2858,3428,old_validation,1734
2859,239,old_train,1735
2860,128,new,1736
2861,354,old_train,1737
2862,89,new,1738
2863,518,old_validation,1739
2864,28,excluded_rated,
2865,20,excluded_rated,
2866,199,new,1740
2867,306,old_train,1741
2868,63,new,1742
2869,3,excluded_rated,
2870,193,new,1743
2871,729,old_train,1744
2872,742,old_train,1745
2873,22,excluded_rated,
2874,67,new,1746
2875,291,old_train,1747
2876,43,excluded_rated,
2877,211,old_validation,1748
2878,34,excluded_rated,
2879,164,new,1749
2880,72,new,1750
2881,786,old_train,1751
2882,118,new,1752
2883,277,old_validation,1753
2884,42,excluded_rated,
2885,61,new,1754
2886,33,excluded_rated,
2887,4,excluded_rated,
2888,119,new,1755
2889,287,old_train,1756
2890,1021,old_train,1757
2891,185,new,1758
2892,12,excluded_rated,
2893,42,excluded_rated,
2894,32,excluded_rated,
2895,2,excluded_rated,
2896,28,excluded_rated,
2897,20,excluded_rated,
2898,102,new,1759
2899,117,new,1760
2900,161,new,1761
2901,330,old_train,1762
2902,164,new,1763
2903,98,new,1764
2904,17,excluded_rated,
2905,69,new,1765
2906,250,old_train,1766
2907,213,old_train,1767
2908,850,old_train,1768
2909,1,excluded_rated,
2910,0,unrated,
2911,7,excluded_rated,
2912,474,old_train,1769
2913,17,excluded_rated,
2914,11,excluded_rated,
2915,852,old_train,1770
2916,1996,old_train,1771
2917,504,old_train,1772
2918,1473,old_train,1773
2919,391,old_train,1774
2920,100,new,1775
2921,317,old_train,1776
2922,241,old_train,1777
2923,17,excluded_rated,
2924,133,new,1778
2925,57,excluded_rated,
2926,445,old_validation,1779
2927,99,new,1780
2928,77,new,1781
2929,215,old_validation,1782
2930,5,excluded_rated,
2931,10,excluded_rated,
2932,118,new,1783
2933,9,excluded_rated,
2934,5,excluded_rated,
2935,145,new,1784
2936,161,new,1785
2937,104,new,1786
2938,31,excluded_rated,
2939,52,excluded_rated,
2940,107,new,1787
2941,280,old_train,1788
2942,362,old_train,1789
2943,160,new,1790
2944,707,old_train,1791
2945,28,excluded_rated,
2946,291,old_train,1792
2947,897,old_train,1793
2948,771,old_validation,1794
2949,646,old_train,1795
2950,346,old_train,1796
2951,522,old_train,1797
2952,186,new,1798
2953,341,old_train,1799
2954,0,unrated,
2955,4,excluded_rated,
2956,141,new,1800
2957,0,unrated,
2958,0,unrated,
2959,1451,old_train,1801
2960,4,excluded_rated,
2961,280,old_train,1802
2962,10,excluded_rated,
2963,17,excluded_rated,
2964,12,excluded_rated,
2965,72,new,1803
2966,429,old_train,1804
2967,127,new,1805
2968,1010,old_train,1806
2969,91,new,1807
2970,98,new,1808
2971,317,old_train,1809
2972,65,new,1810
2973,460,old_train,1811
2974,67,new,1812
2975,111,new,1813
2976,557,old_train,1814
2977,45,excluded_rated,
2978,103,new,1815
2979,37,excluded_rated,
2980,0,unrated,
2981,15,excluded_rated,
2982,38,excluded_rated,
2983,81,new,1816
2984,9,excluded_rated,
2985,1229,old_validation,1817
2986,493,old_train,1818
2987,1799,old_validation,1819
2988,108,new,1820
2989,425,old_train,1821
2990,385,old_train,1822
2991,422,old_train,1823
2992,31,excluded_rated,
2993,404,old_train,1824
2994,10,excluded_rated,
2995,341,old_train,1825
2996,133,new,1826
2997,2241,old_train,1827
2998,13,excluded_rated,
2999,4,excluded_rated,
3000,345,old_train,1828
3001,6,excluded_rated,
3002,35,excluded_rated,
3003,8,excluded_rated,
3004,252,old_train,1829
3005,640,old_validation,1830
3006,884,old_train,1831
3007,295,old_train,1832
3008,51,excluded_rated,
3009,0,unrated,
3010,35,excluded_rated,
3011,149,new,1833
3012,10,excluded_rated,
3013,65,new,1834
3014,49,excluded_rated,
3015,144,new,1835
3016,447,old_train,1836
3017,104,new,1837
3018,248,old_train,1838
3019,416,old_train,1839
3020,524,old_train,1840
3021,36,excluded_rated,
3022,206,old_validation,1841
3023,0,unrated,
3024,161,new,1842
3025,14,excluded_rated,
3026,8,excluded_rated,
3027,7,excluded_rated,
3028,139,new,1843
3029,190,new,1844
3030,215,old_train,1845
3031,53,excluded_rated,
3032,224,old_train,1846
3033,899,old_train,1847
3034,343,old_train,1848
3035,421,old_train,1849
3036,174,new,1850
3037,591,old_validation,1851
3038,74,new,1852
3039,839,old_train,1853
3040,315,old_validation,1854
3041,73,new,1855
3042,65,new,1856
3043,40,excluded_rated,
3044,583,old_train,1857
3045,118,new,1858
3046,85,new,1859
3047,18,excluded_rated,
3048,71,new,1860
3049,37,excluded_rated,
3050,16,excluded_rated,
3051,161,new,1861
3052,989,old_train,1862
3053,341,old_train,1863
3054,136,new,1864
3055,82,new,1865
3056,6,excluded_rated,
3057,2,excluded_rated,
3058,12,excluded_rated,
3059,0,unrated,
3060,558,old_train,1866
3061,275,old_train,1867
3062,352,old_validation,1868
3063,139,new,1869
3064,60,excluded_rated,
3065,1,excluded_rated,
3066,194,new,1870
3067,353,old_train,1871
3068,379,old_train,1872
3069,55,excluded_rated,
3070,611,old_train,1873
3071,327,old_train,1874
3072,982,old_validation,1875
3073,33,excluded_rated,
3074,222,old_train,1876
3075,69,new,1877
3076,93,new,1878
3077,88,new,1879
3078,155,new,1880
3079,145,new,1881
3080,0,unrated,
3081,1066,old_validation,1882
3082,862,old_train,1883
3083,394,old_train,1884
3084,2,excluded_rated,
3085,2,excluded_rated,
3086,81,new,1885
3087,516,old_train,1886
3088,356,old_validation,1887
3089,252,old_validation,1888
3090,177,new,1889
3091,141,new,1890
3092,20,excluded_rated,
3093,208,old_train,1891
3094,101,new,1892
3095,521,old_train,1893
3096,93,new,1894
3097,206,old_train,1895
3098,548,old_train,1896
3099,273,old_train,1897
3100,623,old_validation,1898
3101,802,old_train,1899
3102,244,old_train,1900
3103,68,new,1901
3104,765,old_train,1902
3105,680,old_train,1903
3106,25,excluded_rated,
3107,869,old_train,1904
3108,945,old_train,1905
3109,64,new,1906
3110,33,excluded_rated,
3111,213,old_train,1907
3112,70,new,1908
3113,564,old_train,1909
3114,1585,old_train,1910
3115,110,new,1911
3116,11,excluded_rated,
3117,73,new,1912
3118,66,new,1913
3119,3,excluded_rated,
3120,130,new,1914
3121,18,excluded_rated,
3122,29,excluded_rated,
3123,3,excluded_rated,
3124,34,excluded_rated,
3125,200,excluded_rated,
3126,3,excluded_rated,
3127,56,excluded_rated,
3128,51,excluded_rated,
3129,288,old_train,1915
3130,118,new,1916
3131,2,excluded_rated,
3132,38,excluded_rated,
3133,42,excluded_rated,
3134,165,new,1917
3135,195,new,1918
3136,3,excluded_rated,
3137,16,excluded_rated,
3138,66,new,1919
3139,17,excluded_rated,
3140,9,excluded_rated,
3141,62,new,1920
3142,130,new,1921
3143,33,excluded_rated,
3144,49,excluded_rated,
3145,259,old_validation,1922
3146,308,old_validation,1923
3147,1222,old_train,1924
3148,711,old_train,1925
3149,9,excluded_rated,
3150,60,excluded_rated,
3151,1,excluded_rated,
3152,354,old_train,1926
3153,258,old_train,1927
3154,8,excluded_rated,
3155,333,old_train,1928
3156,383,old_validation,1929
3157,520,old_validation,1930
3158,44,excluded_rated,
3159,453,old_train,1931
3160,1113,old_train,1932
3161,19,excluded_rated,
3162,21,excluded_rated,
3163,304,old_train,1933
3164,1,excluded_rated,
3165,61,new,1934
3166,6,excluded_rated,
3167,166,new,1935
3168,485,old_train,1936
3169,253,old_validation,1937
3170,0,unrated,
3171,25,excluded_rated,
3172,1,excluded_rated,
3173,483,old_train,1938
3174,874,old_train,1939
3175,1728,old_train,1940
3176,1331,old_train,1941
3177,168,new,1942
3178,509,old_train,1943
3179,225,old_train,1944
3180,70,new,1945
3181,163,new,1946
3182,124,new,1947
3183,45,excluded_rated,
3184,5,excluded_rated,
3185,398,old_train,1948
3186,431,old_train,1949
3187,3,excluded_rated,
3188,54,excluded_rated,
3189,300,old_train,1950
3190,161,new,1951
3191,0,unrated,
3192,24,excluded_rated,
3193,0,unrated,
3194,220,old_train,1952
3195,0,unrated,
3196,394,old_train,1953
3197,251,old_train,1954
3198,325,old_train,1955
3199,72,new,1956
3200,172,new,1957
3201,359,old_train,1958
3202,1,excluded_rated,
3203,497,old_validation,1959
3204,204,old_train,1960
3205,4,excluded_rated,
3206,133,new,1961
3207,5,excluded_rated,
3208,264,old_train,1962
3209,1,excluded_rated,
3210,886,old_train,1963
3211,66,new,1964
3212,2,excluded_rated,
3213,232,old_validation,1965
3214,97,new,1966
3215,11,excluded_rated,
3216,3,excluded_rated,
3217,91,new,1967
3218,32,excluded_rated,
3219,447,old_validation,1968
3220,1,excluded_rated,
3221,29,excluded_rated,
3222,30,excluded_rated,
3223,29,excluded_rated,
3224,77,new,1969
3225,122,new,1970
3226,0,unrated,
3227,0,unrated,
3228,2,excluded_rated,
3229,1,excluded_rated,
3230,78,new,1971
3231,0,unrated,
3232,5,excluded_rated,
3233,2,excluded_rated,
3234,0,unrated,
3235,71,new,1972
3236,2,excluded_rated,
3237,1,excluded_rated,
3238,267,old_validation,1973
3239,37,excluded_rated,
3240,33,excluded_rated,
3241,57,excluded_rated,
3242,3,excluded_rated,
3243,293,old_train,1974
3244,322,old_train,1975
3245,5,excluded_rated,
3246,475,old_validation,1976
3247,666,old_train,1977
3248,202,old_train,1978
3249,340,old_train,1979
3250,366,old_train,1980
3251,276,old_train,1981
3252,555,old_train,1982
3253,1120,old_train,1983
3254,433,old_train,1984
3255,1099,old_validation,1985
3256,1052,old_train,1986
3257,626,old_validation,1987
3258,339,old_train,1988
3259,403,old_train,1989
3260,480,old_validation,1990
3261,429,old_train,1991
3262,163,new,1992
3263,667,old_train,1993
3264,512,old_train,1994
3265,327,old_train,1995
3266,154,new,1996
3267,483,old_train,1997
3268,179,new,1998
3269,477,old_train,1999
3270,200,excluded_rated,
3271,328,old_train,2000
3272,171,new,2001
3273,577,old_validation,2002
3274,438,old_train,2003
3275,92,new,2004
3276,46,excluded_rated,
3277,1,excluded_rated,
3278,0,unrated,
3279,0,unrated,
3280,1,excluded_rated,
3281,49,excluded_rated,
3282,10,excluded_rated,
3283,15,excluded_rated,
3284,45,excluded_rated,
3285,423,old_train,2005
3286,122,new,2006
3287,129,new,2007
3288,4,excluded_rated,
3289,52,excluded_rated,
3290,1,excluded_rated,
3291,1,excluded_rated,
3292,6,excluded_rated,
3293,5,excluded_rated,
3294,2,excluded_rated,
3295,2,excluded_rated,
3296,203,old_train,2008
3297,1,excluded_rated,
3298,590,old_train,2009
3299,176,new,2010
3300,542,old_train,2011
3301,602,old_validation,2012
3302,53,excluded_rated,
3303,6,excluded_rated,
3304,56,excluded_rated,
3305,2,excluded_rated,
3306,24,excluded_rated,
3307,271,old_train,2013
3308,294,old_train,2014
3309,24,excluded_rated,
3310,62,new,2015
3311,33,excluded_rated,
3312,1,excluded_rated,
3313,20,excluded_rated,
3314,4,excluded_rated,
3315,1,excluded_rated,
3316,289,old_validation,2016
3317,496,old_train,2017
3318,48,excluded_rated,
3319,28,excluded_rated,
3320,45,excluded_rated,
3321,1,excluded_rated,
3322,4,excluded_rated,
3323,1,excluded_rated,
3324,190,new,2018
3325,160,new,2019
3326,180,new,2020
3327,134,new,2021
3328,314,old_train,2022
3329,27,excluded_rated,
3330,108,new,2023
3331,35,excluded_rated,
3332,0,unrated,
3333,16,excluded_rated,
3334,461,old_train,2024
3335,12,excluded_rated,
3336,2,excluded_rated,
3337,2,excluded_rated,
3338,27,excluded_rated,
3339,43,excluded_rated,
3340,71,new,2025
3341,177,new,2026
3342,223,old_validation,2027
3343,40,excluded_rated,
3344,20,excluded_rated,
3345,23,excluded_rated,
3346,5,excluded_rated,
3347,212,old_train,2028
3348,0,unrated,
3349,25,excluded_rated,
3350,143,new,2029
3351,15,excluded_rated,
3352,3,excluded_rated,
3353,2,excluded_rated,
3354,793,old_train,2030
3355,298,old_validation,2031
3356,0,unrated,
3357,103,new,2032
3358,446,old_train,2033
3359,520,old_train,2034
3360,590,old_train,2035
3361,1095,old_validation,2036
3362,765,old_validation,2037
3363,990,old_train,2038
3364,151,new,2039
3365,245,old_train,2040
3366,265,old_train,2041
3367,43,excluded_rated,
3368,63,new,2042
3369,0,unrated,
3370,86,new,2043
3371,48,excluded_rated,
3372,56,excluded_rated,
3373,3,excluded_rated,
3374,15,excluded_rated,
3375,65,new,2044
3376,1,excluded_rated,
3377,2,excluded_rated,
3378,4,excluded_rated,
3379,95,new,2045
3380,3,excluded_rated,
3381,2,excluded_rated,
3382,1,excluded_rated,
3383,0,unrated,
3384,276,old_train,2046
3385,141,new,2047
3386,756,old_train,2048
3387,173,new,2049
3388,298,old_train,2050
3389,38,excluded_rated,
3390,33,excluded_rated,
3391,96,new,2051
3392,157,new,2052
3393,51,excluded_rated,
3394,210,old_train,2053
3395,55,excluded_rated,
3396,744,old_train,2054
3397,358,old_train,2055
3398,341,old_train,2056
3399,87,new,2057
3400,29,excluded_rated,
3401,113,new,2058
3402,23,excluded_rated,
3403,32,excluded_rated,
3404,219,old_train,2059
3405,144,new,2060
3406,105,new,2061
3407,3,excluded_rated,
3408,1315,old_validation,2062
3409,459,old_validation,2063
3410,9,excluded_rated,
3411,0,unrated,
3412,175,new,2064
3413,2,excluded_rated,
3414,50,excluded_rated,
3415,23,excluded_rated,
3416,51,excluded_rated,
3417,73,new,2065
3418,1417,old_train,2066
3419,13,excluded_rated,
3420,199,new,2067
3421,1207,old_train,2068
3422,210,old_train,2069
3423,74,new,2070
3424,781,old_train,2071
3425,79,new,2072
3426,215,old_train,2073
3427,74,new,2074
3428,59,excluded_rated,
3429,274,old_train,2075
3430,220,old_train,2076
3431,85,new,2077
3432,72,new,2078
3433,48,excluded_rated,
3434,38,excluded_rated,
3435,551,old_train,2079
3436,128,new,2080
3437,12,excluded_rated,
3438,534,old_validation,2081
3439,251,old_train,2082
3440,188,new,2083
3441,475,old_train,2084
3442,39,excluded_rated,
3443,5,excluded_rated,
3444,222,old_train,2085
3445,139,new,2086
3446,39,excluded_rated,
3447,72,new,2087
3448,1082,old_validation,2088
3449,34,excluded_rated,
3450,809,old_validation,2089
3451,350,old_train,2090
3452,331,old_train,2091
3453,89,new,2092
3454,43,excluded_rated,
3455,0,unrated,
3456,65,new,2093
3457,141,new,2094
3458,1,excluded_rated,
3459,62,new,2095
3460,1,excluded_rated,
3461,353,old_train,2096
3462,305,old_validation,2097
3463,10,excluded_rated,
3464,20,excluded_rated,
3465,18,excluded_rated,
3466,219,old_train,2098
3467,279,old_train,2099
3468,450,old_validation,2100
3469,268,old_train,2101
3470,92,new,2102
3471,1451,old_train,2103
3472,4,excluded_rated,
3473,24,excluded_rated,
3474,16,excluded_rated,
3475,134,new,2104
3476,667,old_validation,2105
3477,271,old_validation,2106
3478,266,old_train,2107
3479,542,old_train,2108
3480,155,new,2109
3481,1373,old_train,2110
3482,3,excluded_rated,
3483,168,new,2111
3484,302,old_train,2112
3485,2,excluded_rated,
3486,10,excluded_rated,
3487,68,new,2113
3488,22,excluded_rated,
3489,722,old_train,2114
3490,17,excluded_rated,
3491,66,new,2115
3492,14,excluded_rated,
3493,2,excluded_rated,
3494,320,old_train,2116
3495,12,excluded_rated,
3496,59,excluded_rated,
3497,96,new,2117
3498,295,old_train,2118
3499,884,old_train,2119
3500,177,new,2120
3501,269,old_validation,2121
3502,88,new,2122
3503,143,new,2123
3504,688,old_train,2124
3505,355,old_train,2125
3506,167,new,2126
3507,389,old_train,2127
3508,365,old_train,2128
3509,92,new,2129
3510,821,old_train,2130
3511,66,new,2131
3512,454,old_train,2132
3513,420,old_validation,2133
3514,62,new,2134
3515,192,new,2135
3516,227,old_train,2136
3517,2,excluded_rated,
3518,54,excluded_rated,
3519,199,new,2137
3520,32,excluded_rated,
3521,188,new,2138
3522,3,excluded_rated,
3523,8,excluded_rated,
3524,534,old_train,2139
3525,360,old_validation,2140
3526,811,old_train,2141
3527,1297,old_validation,2142
3528,321,old_train,2143
3529,155,new,2144
3530,1,excluded_rated,
3531,27,excluded_rated,
3532,21,excluded_rated,
3533,7,excluded_rated,
3534,505,old_train,2145
3535,630,old_train,2146
3536,489,old_train,2147
3537,34,excluded_rated,
3538,176,new,2148
3539,39,excluded_rated,
3540,28,excluded_rated,
3541,0,unrated,
3542,2,excluded_rated,
3543,839,old_train,2149
3544,97,new,2150
3545,443,old_train,2151
3546,223,old_train,2152
3547,77,new,2153
3548,274,old_train,2154
3549,260,old_train,2155
3550,160,new,2156
3551,400,old_train,2157
3552,967,old_train,2158
3553,82,new,2159
3554,119,new,2160
3555,908,old_train,2161
3556,328,old_validation,2162
3557,116,new,2163
3558,0,unrated,
3559,30,excluded_rated,
3560,0,unrated,
3561,0,unrated,
3562,26,excluded_rated,
3563,13,excluded_rated,
3564,128,new,2164
3565,277,old_train,2165
3566,304,old_train,2166
3567,35,excluded_rated,
3568,26,excluded_rated,
3569,37,excluded_rated,
3570,10,excluded_rated,
3571,127,new,2167
3572,77,new,2168
3573,26,excluded_rated,
3574,17,excluded_rated,
3575,3,excluded_rated,
3576,284,old_validation,2169
3577,60,excluded_rated,
3578,1924,old_train,2170
3579,68,new,2171
3580,29,excluded_rated,
3581,14,excluded_rated,
3582,0,unrated,
3583,0,unrated,
3584,129,new,2172
3585,19,excluded_rated,
3586,28,excluded_rated,
3587,30,excluded_rated,
3588,48,excluded_rated,
3589,0,unrated,
3590,85,new,2173
3591,628,old_train,2174
3592,8,excluded_rated,
3593,342,old_train,2175
3594,182,new,2176
3595,4,excluded_rated,
3596,60,excluded_rated,
3597,37,excluded_rated,
3598,179,new,2177
3599,103,new,2178
3600,121,new,2179
3601,2,excluded_rated,
3602,49,excluded_rated,
3603,3,excluded_rated,
3604,122,new,2180
3605,51,excluded_rated,
3606,169,new,2181
3607,1,excluded_rated,
3608,861,old_train,2182
3609,4,excluded_rated,
3610,34,excluded_rated,
3611,15,excluded_rated,
3612,30,excluded_rated,
3613,94,new,2183
3614,542,old_train,2184
3615,345,old_train,2185
3616,138,new,2186
3617,419,old_train,2187
3618,369,old_validation,2188
3619,92,new,2189
3620,50,excluded_rated,
3621,3,excluded_rated,
3622,84,new,2190
3623,1313,old_train,2191
3624,791,old_train,2192
3625,16,excluded_rated,
3626,49,excluded_rated,
3627,107,new,2193
3628,101,new,2194
3629,275,old_validation,2195
3630,0,unrated,
3631,3,excluded_rated,
3632,40,excluded_rated,
3633,353,old_train,2196
3634,165,new,2197
3635,487,old_train,2198
3636,9,excluded_rated,
3637,20,excluded_rated,
3638,652,old_train,2199
3639,461,old_train,2200
3640,12,excluded_rated,
3641,8,excluded_rated,
3642,13,excluded_rated,
3643,101,new,2201
3644,17,excluded_rated,
3645,18,excluded_rated,
3646,180,new,2202
3647,1,excluded_rated,
3648,9,excluded_rated,
3649,295,old_train,2203
3650,0,unrated,
3651,2,excluded_rated,
3652,5,excluded_rated,
3653,149,new,2204
3654,502,old_train,2205
3655,50,excluded_rated,
3656,1,excluded_rated,
3657,6,excluded_rated,
3658,69,new,2206
3659,38,excluded_rated,
3660,157,new,2207
3661,82,new,2208
3662,92,new,2209
3663,58,excluded_rated,
3664,54,excluded_rated,
3665,26,excluded_rated,
3666,6,excluded_rated,
3667,35,excluded_rated,
3668,356,old_train,2210
3669,71,new,2211
3670,21,excluded_rated,
3671,1119,old_train,2212
3672,156,new,2213
3673,31,excluded_rated,
3674,47,excluded_rated,
3675,271,old_train,2214
3676,199,new,2215
3677,45,excluded_rated,
3678,90,new,2216
3679,62,new,2217
3680,47,excluded_rated,
3681,325,old_train,2218
3682,210,old_train,2219
3683,628,old_train,2220
3684,358,old_train,2221
3685,545,old_train,2222
3686,413,old_train,2223
3687,2,excluded_rated,
3688,339,old_train,2224
3689,141,new,2225
3690,122,new,2226
3691,42,excluded_rated,
3692,58,excluded_rated,
3693,182,new,2227
3694,62,new,2228
3695,53,excluded_rated,
3696,65,new,2229
3697,643,old_train,2230
3698,730,old_train,2231
3699,865,old_train,2232
3700,246,old_train,2233
3701,504,old_train,2234
3702,1066,old_validation,2235
3703,1034,old_train,2236
3704,722,old_train,2237
3705,380,old_validation,2238
3706,448,old_train,2239
3707,237,old_train,2240
3708,267,old_train,2241
3709,113,new,2242
3710,185,new,2243
3711,33,excluded_rated,
3712,365,old_train,2244
3713,85,new,2245
3714,66,new,2246
3715,88,new,2247
3716,67,new,2248
3717,584,old_train,2249
3718,61,new,2250
3719,45,excluded_rated,
3720,87,new,2251
3721,24,excluded_rated,
3722,1,excluded_rated,
3723,269,old_train,2252
3724,195,new,2253
3725,112,new,2254
3726,98,new,2255
3727,148,new,2256
3728,148,new,2257
3729,222,old_validation,2258
3730,453,old_train,2259
3731,43,excluded_rated,
3732,71,new,2260
3733,289,old_validation,2261
3734,57,excluded_rated,
3735,495,old_validation,2262
3736,39,excluded_rated,
3737,50,excluded_rated,
3738,77,new,2263
3739,40,excluded_rated,
3740,584,old_train,2264
3741,241,old_train,2265
3742,234,old_train,2266
3743,77,new,2267
3744,421,old_validation,2268
3745,535,old_train,2269
3746,69,new,2270
3747,148,new,2271
3748,2,excluded_rated,
3749,22,excluded_rated,
3750,0,unrated,
3751,1329,old_train,2272
3752,560,old_train,2273
3753,1240,old_train,2274
3754,206,old_train,2275
3755,1013,old_train,2276
3756,24,excluded_rated,
3757,17,excluded_rated,
3758,120,new,2277
3759,35,excluded_rated,
3760,305,old_validation,2278
3761,28,excluded_rated,
