source_row,user_id,user_idx,item_id,item_idx,rating,timestamp,label,item_rank,role
553822,3410,3409,1699,1003,3,992835155,0,144,query
304763,1812,1811,1699,1003,3,998055417,0,145,query
565465,3475,3474,1699,1003,3,998249877,0,146,query
24356,173,172,1699,1003,3,998596464,0,147,query
772886,4607,4606,1699,1003,4,998919099,1,148,query
176810,1117,1116,1699,1003,3,1001082267,0,149,query
164392,1051,1050,1699,1003,1,1004317130,0,150,query
484917,2986,2985,1699,1003,3,1006176824,0,151,query
212024,1291,1290,1699,1003,4,1012968021,1,152,query
796280,4771,4770,1699,1003,2,1026668255,0,153,query
937366,5654,5653,1699,1003,4,1045160017,1,154,query
975798,5881,5880,1703,1006,3,957549580,0,0,warm_a
961828,5795,5794,1703,1006,1,958148338,0,1,warm_a
918630,5550,5549,1703,1006,1,959620106,0,2,warm_a
922230,5569,5568,1703,1006,2,959824145,0,3,warm_a
903224,5459,5458,1703,1006,4,959912430,1,4,warm_a
907838,5492,5491,1703,1006,5,961954973,1,5,warm_a
852017,5111,5110,1703,1006,5,962331367,1,6,warm_a
818326,4916,4915,1703,1006,1,962676628,0,7,warm_a
790802,4728,4727,1703,1006,3,963354312,0,8,warm_a
789685,4725,4724,1703,1006,3,963378925,0,9,warm_a
780991,4662,4661,1703,1006,1,963867043,0,10,warm_a
846104,5084,5083,1703,1006,1,963894942,0,11,warm_a
685066,4094,4093,1703,1006,4,965419276,1,12,warm_a
678627,4064,4063,1703,1006,2,965482053,0,13,warm_a
674262,4048,4047,1703,1006,3,965501756,0,14,warm_a
676081,4054,4053,1703,1006,3,965509148,0,15,warm_a
663213,3997,3996,1703,1006,4,965580722,1,16,warm_a
642801,3868,3867,1703,1006,3,965856209,0,17,warm_a
624907,3778,3777,1703,1006,2,966037863,0,18,warm_a
845367,5081,5080,1703,1006,4,966281610,1,19,warm_a
608320,3690,3689,1703,1006,2,966309983,0,20,warm_b
596680,3626,3625,1703,1006,4,966597778,1,21,warm_b
563122,3464,3463,1703,1006,2,967248043,0,22,warm_b
499528,3067,3066,1703,1006,3,970002198,0,23,warm_b
492109,3026,3025,1703,1006,1,970462431,0,24,warm_b
478138,2934,2933,1703,1006,3,971494577,0,25,warm_b
472683,2907,2906,1703,1006,5,971844919,1,26,warm_b
450979,2777,2776,1703,1006,4,973125327,1,27,warm_b
444722,2743,2742,1703,1006,4,973222308,1,28,warm_b
420504,2541,2540,1703,1006,4,974047071,1,29,warm_b
463781,2858,2857,1703,1006,4,974173344,1,30,warm_b
379539,2219,2218,1703,1006,2,974602248,0,31,warm_b
366610,2136,2135,1703,1006,3,974643517,0,32,warm_b
363154,2116,2115,1703,1006,4,974650391,1,33,warm_b
345137,2024,2023,1703,1006,3,974673999,0,34,warm_b
315355,1880,1879,1703,1006,2,974701032,0,35,warm_b
265870,1613,1612,1703,1006,3,974734706,0,36,warm_b
248893,1501,1500,1703,1006,4,974760335,1,37,warm_b
205358,1263,1262,1703,1006,2,974821009,0,38,warm_b
261829,1599,1598,1703,1006,5,974825127,1,39,warm_b
279476,1680,1679,1703,1006,3,974837931,0,40,warm_c
198843,1221,1220,1703,1006,4,974843229,1,41,warm_c
236422,1434,1433,1703,1006,3,974846752,0,42,warm_c
155941,1004,1003,1703,1006,4,975052802,1,43,warm_c
144975,934,933,1703,1006,2,975184981,0,44,warm_c
144649,933,932,1703,1006,3,975185848,0,45,warm_c
143700,927,926,1703,1006,2,975195385,0,46,warm_c
360896,2106,2105,1703,1006,1,975440919,0,47,warm_c
116868,753,752,1703,1006,4,975464869,1,48,warm_c
106147,699,698,1703,1006,3,975559050,0,49,warm_c
98909,660,659,1703,1006,3,975691746,0,50,warm_c
65433,438,437,1703,1006,3,976256902,0,51,warm_c
48311,325,324,1703,1006,5,976403492,1,52,warm_c
47332,319,318,1703,1006,1,976422623,0,53,warm_c
6723,48,47,1703,1006,2,978147496,0,54,warm_c
3644,26,25,1703,1006,2,978271539,0,55,warm_c
506146,3113,3112,1703,1006,3,978563231,0,56,warm_c
108086,710,709,1703,1006,2,978588368,0,57,warm_c
19293,148,147,1703,1006,5,979578386,1,58,warm_c
238028,1447,1446,1703,1006,2,981022690,0,59,warm_c
60601,411,410,1703,1006,3,1010354411,0,60,query
331717,1958,1957,1703,1006,3,1021321915,0,61,query
998575,6035,6034,1707,1008,1,956713592,0,0,warm_a
985992,5954,5953,1707,1008,1,957652474,0,1,warm_a
977182,5888,5887,1707,1008,1,957795531,0,2,warm_a
967406,5831,5830,1707,1008,2,957898450,0,3,warm_a
959815,5788,5787,1707,1008,3,958110563,0,4,warm_a
961832,5795,5794,1707,1008,1,958146597,0,5,warm_a
958645,5786,5785,1707,1008,1,958268900,0,6,warm_a
971786,5854,5853,1707,1008,3,958274458,0,7,warm_a
951367,5747,5746,1707,1008,1,958698755,0,8,warm_a
955232,5763,5762,1707,1008,1,958837840,0,9,warm_a
926431,5599,5598,1707,1008,2,959213354,0,10,warm_a
910200,5504,5503,1707,1008,1,959738838,0,11,warm_a
903225,5459,5458,1707,1008,3,959912335,0,12,warm_a
898119,5430,5429,1707,1008,1,960072460,0,13,warm_a
896538,5420,5419,1707,1008,1,960158631,0,14,warm_a
889337,5367,5366,1707,1008,1,960505310,0,15,warm_a
878427,5306,5305,1707,1008,4,960940680,1,16,warm_a
870534,5256,5255,1707,1008,1,961298225,0,17,warm_a
857609,5153,5152,1707,1008,2,961970061,0,18,warm_a
849357,5100,5099,1707,1008,1,962410082,0,19,warm_a
840222,5047,5046,1707,1008,1,962498186,0,20,warm_b
836927,5029,5028,1707,1008,1,962565440,0,21,warm_b
846105,5084,5083,1707,1008,1,962767044,0,22,warm_b
836571,5026,5025,1707,1008,1,962777126,0,23,warm_b
990231,5978,5977,1707,1008,3,964187044,0,24,warm_b
767392,4572,4571,1707,1008,5,964461371,1,25,warm_b
763629,4541,4540,1707,1008,2,964675418,0,26,warm_b
761606,4523,4522,1707,1008,1,964816202,0,27,warm_b
761921,4524,4523,1707,1008,3,964816424,0,28,warm_b
740995,4425,4424,1707,1008,2,965113483,0,29,warm_b
731361,4375,4374,1707,1008,3,965179956,0,30,warm_b
729263,4360,4359,1707,1008,4,965188157,1,31,warm_b
727732,4352,4351,1707,1008,2,965233180,0,32,warm_b
724125,4336,4335,1707,1008,5,965239037,1,33,warm_b
720958,4315,4314,1707,1008,1,965259028,0,34,warm_b
715783,4285,4284,1707,1008,4,965282451,1,35,warm_b
705768,4227,4226,1707,1008,1,965326019,0,36,warm_b
721466,4318,4317,1707,1008,1,965341281,0,37,warm_b
693592,4153,4152,1707,1008,3,965345769,0,38,warm_b
691932,4140,4139,1707,1008,2,965352472,0,39,warm_b
734687,4387,4386,1707,1008,1,965434420,0,40,warm_c
676581,4055,4054,1707,1008,1,965493015,0,41,warm_c
674264,4048,4047,1707,1008,3,965501069,0,42,warm_c
683062,4086,4085,1707,1008,3,965503268,0,43,warm_c
671331,4033,4032,1707,1008,3,965513842,0,44,warm_c
663214,3997,3996,1707,1008,1,965581068,0,45,warm_c
662975,3996,3995,1707,1008,2,965583405,0,46,warm_c
654903,3945,3944,1707,1008,2,965690321,0,47,warm_c
653174,3937,3936,1707,1008,2,965700002,0,48,warm_c
629591,3808,3807,1707,1008,1,965967851,0,49,warm_c
624910,3778,3777,1707,1008,2,966039765,0,50,warm_c
617813,3742,3741,1707,1008,2,966145606,0,51,warm_c
670321,4028,4027,1707,1008,1,966200916,0,52,warm_c
613330,3716,3715,1707,1008,1,966267093,0,53,warm_c
611888,3709,3708,1707,1008,1,966276386,0,54,warm_c
611200,3705,3704,1707,1008,1,966283893,0,55,warm_c
589779,3598,3597,1707,1008,1,966626760,0,56,warm_c
588530,3590,3589,1707,1008,1,966656969,0,57,warm_c
585745,3576,3575,1707,1008,3,966723415,0,58,warm_c
555857,3416,3415,1707,1008,1,967406877,0,59,warm_c
658434,3967,3966,1707,1008,1,967552982,0,60,query
575430,3519,3518,1707,1008,1,967573542,0,61,query
554527,3411,3410,1707,1008,1,967583285,0,62,query
541058,3328,3327,1707,1008,3,967912614,0,63,query
537269,3311,3310,1707,1008,1,967960098,0,64,query
536098,3308,3307,1707,1008,1,967993681,0,65,query
539965,3320,3319,1707,1008,1,968525610,0,66,query
520082,3208,3207,1707,1008,2,968557830,0,67,query
514970,3180,3179,1707,1008,1,968802564,0,68,query
494273,3032,3031,1707,1008,4,970346510,1,69,query
488713,3007,3006,1707,1008,1,970542261,0,70,query
487590,2999,2998,1707,1008,4,970621780,1,71,query
476105,2923,2922,1707,1008,3,971623730,0,72,query
472686,2907,2906,1707,1008,3,971821144,0,73,query
470444,2896,2895,1707,1008,2,972064320,0,74,query
456512,2810,2809,1707,1008,1,972771565,0,75,query
448954,2767,2766,1707,1008,1,973122155,0,76,query
441705,2712,2711,1707,1008,2,973286963,0,77,query
453277,2792,2791,1707,1008,2,973716662,0,78,query
423479,2566,2565,1707,1008,3,973967041,0,79,query
420506,2541,2540,1707,1008,4,974048148,1,80,query
405632,2430,2429,1707,1008,1,974223018,0,81,query
399545,2378,2377,1707,1008,1,974331414,0,82,query
398540,2371,2370,1707,1008,5,974337271,1,83,query
393556,2316,2315,1707,1008,3,974477692,0,84,query
392303,2304,2303,1707,1008,4,974501005,1,85,query
390062,2288,2287,1707,1008,1,974521330,0,86,query
370527,2166,2165,1707,1008,2,974614204,0,87,query
365237,2125,2124,1707,1008,4,974646235,1,88,query
356000,2085,2084,1707,1008,1,974656418,0,89,query
361738,2109,2108,1707,1008,1,974668180,0,90,query
340739,2010,2009,1707,1008,1,974675984,0,91,query
341667,2012,2011,1707,1008,1,974678045,0,92,query
343687,2018,2017,1707,1008,3,974683175,0,93,query
297582,1764,1763,1707,1008,2,974706930,0,94,query
264662,1609,1608,1707,1008,3,974743874,0,95,query
360899,2106,2105,1707,1008,1,974756337,0,96,query
228360,1383,1382,1707,1008,2,974765950,0,97,query
224226,1356,1355,1707,1008,1,974772585,0,98,query
227209,1377,1376,1707,1008,1,974773503,0,99,query
212977,1297,1296,1707,1008,2,974793297,0,100,query
213543,1298,1297,1707,1008,3,974835773,0,101,query
199750,1225,1224,1707,1008,2,974838069,0,102,query
279481,1680,1679,1707,1008,1,974838512,0,103,query
248415,1499,1498,1707,1008,4,974850161,1,104,query
328312,1941,1940,1707,1008,2,974855223,0,105,query
173727,1100,1099,1707,1008,1,974924539,0,106,query
227656,1380,1379,1707,1008,1,975012217,0,107,query
342590,2015,2014,1707,1008,1,975036100,0,108,query
155942,1004,1003,1707,1008,1,975053142,0,109,query
165488,1054,1053,1707,1008,4,975103247,1,110,query
156998,1010,1009,1707,1008,1,975222655,0,111,query
136692,881,880,1707,1008,1,975264188,0,112,query
248894,1501,1500,1707,1008,1,975354973,0,113,query
121202,780,779,1707,1008,1,975439201,0,114,query
216452,1314,1313,1707,1008,1,975535123,0,115,query
106153,699,698,1707,1008,1,975559252,0,116,query
109344,714,713,1707,1008,2,975782946,0,117,query
93832,629,628,1707,1008,4,975785392,1,118,query
83262,549,548,1707,1008,1,976071536,0,119,query
84297,550,549,1707,1008,3,976163707,0,120,query
299691,1778,1777,1707,1008,2,976178533,0,121,query
73133,494,493,1707,1008,5,976216480,1,122,query
70832,476,475,1707,1008,1,976223830,0,123,query
68776,461,460,1707,1008,1,976230468,0,124,query
87092,569,568,1707,1008,4,976238767,1,125,query
65435,438,437,1707,1008,1,976258507,0,126,query
58314,393,392,1707,1008,1,976297477,0,127,query
74929,509,508,1707,1008,2,976298815,0,128,query
240226,1449,1448,1707,1008,1,976316981,0,129,query
46416,310,309,1707,1008,1,976483534,0,130,query
44352,302,301,1707,1008,1,976507535,0,131,query
41718,284,283,1707,1008,1,976576716,0,132,query
31492,214,213,1707,1008,1,976901850,0,133,query
291497,1737,1736,1707,1008,1,977022681,0,134,query
300425,1780,1779,1707,1008,2,977091794,0,135,query
15012,119,118,1707,1008,5,977467414,1,136,query
10481,75,74,1707,1008,5,977852518,1,137,query
49276,329,328,1707,1008,1,977871732,0,138,query
9539,63,62,1707,1008,1,977899712,0,139,query
19296,148,147,1707,1008,2,979579356,0,140,query
552449,3401,3400,1707,1008,2,980127432,0,141,query
954332,5761,5760,1707,1008,1,982013320,0,142,query
386115,2258,2257,1707,1008,1,982438353,0,143,query
363158,2116,2115,1707,1008,4,983028057,1,144,query
79509,531,530,1707,1008,1,994345406,0,145,query
489677,3013,3012,1707,1008,1,994721703,0,146,query
45852,308,307,1707,1008,2,995838485,0,147,query
336066,1980,1979,1707,1008,2,999665800,0,148,query
473793,2909,2908,1707,1008,1,1009398802,0,149,query
178682,1121,1120,1707,1008,2,1022868391,0,150,query
941745,5682,5681,1707,1008,1,1026805839,0,151,query
193742,1194,1193,1707,1008,2,1036724995,0,152,query
178207,1120,1119,1707,1008,1,1037344342,0,153,query
998581,6035,6034,1726,1015,4,956712675,1,0,warm_a
986016,5954,5953,1726,1015,3,957704740,0,1,warm_a
965720,5824,5823,1726,1015,3,957969515,0,2,warm_a
961857,5795,5794,1726,1015,1,958080181,0,3,warm_a
957987,5780,5779,1726,1015,4,958154331,1,4,warm_a
951374,5747,5746,1726,1015,3,958360994,0,5,warm_a
917458,5543,5542,1726,1015,3,959512593,0,6,warm_a
916175,5536,5535,1726,1015,1,959816535,0,7,warm_a
915004,5530,5529,1726,1015,1,959997002,0,8,warm_a
895572,5412,5411,1726,1015,3,960244957,0,9,warm_a
889365,5367,5366,1726,1015,1,960509879,0,10,warm_a
891953,5387,5386,1726,1015,1,961193186,0,11,warm_a
840697,5052,5051,1726,1015,5,962491565,1,12,warm_a
836590,5026,5025,1726,1015,4,962581788,1,13,warm_a
819926,4928,4927,1726,1015,1,962664691,0,14,warm_a
849372,5100,5099,1726,1015,4,962718389,1,15,warm_a
869234,5250,5249,1726,1015,3,962934670,0,16,warm_a
796797,4774,4773,1726,1015,4,963201578,1,17,warm_a
786621,4704,4703,1726,1015,2,963545386,0,18,warm_a
847582,5091,5090,1726,1015,3,963699682,0,19,warm_a
782667,4673,4672,1726,1015,4,963773077,1,20,warm_b
773352,4609,4608,1726,1015,3,964163829,0,21,warm_b
772546,4606,4605,1726,1015,4,964199911,1,22,warm_b
768410,4578,4577,1726,1015,1,964390183,0,23,warm_b
764782,4544,4543,1726,1015,5,964660755,1,24,warm_b
761612,4523,4522,1726,1015,4,964815393,1,25,warm_b
746329,4452,4451,1726,1015,4,965086155,1,26,warm_b
732112,4379,4378,1726,1015,2,965179210,0,27,warm_b
712074,4271,4270,1726,1015,2,965309427,0,28,warm_b
704259,4223,4222,1726,1015,3,965319453,0,29,warm_b
695610,4168,4167,1726,1015,4,965336616,1,30,warm_b
691957,4140,4139,1726,1015,3,965355709,0,31,warm_b
682577,4085,4084,1726,1015,1,965438544,0,32,warm_b
679373,4070,4069,1726,1015,1,965452233,0,33,warm_b
671355,4033,4032,1726,1015,3,965530655,0,34,warm_b
666723,4013,4012,1726,1015,3,965538642,0,35,warm_b
784520,4682,4681,1726,1015,1,965608751,0,36,warm_b
658008,3965,3964,1726,1015,4,965667874,1,37,warm_b
656663,3957,3956,1726,1015,3,965674165,0,38,warm_b
654918,3945,3944,1726,1015,4,965693062,1,39,warm_b
649887,3916,3915,1726,1015,2,965759552,0,40,warm_c
644749,3884,3883,1726,1015,2,965817337,0,41,warm_c
632521,3823,3822,1726,1015,3,965944262,0,42,warm_c
629628,3808,3807,1726,1015,3,965973483,0,43,warm_c
638345,3841,3840,1726,1015,2,965999931,0,44,warm_c
624941,3778,3777,1726,1015,2,966048346,0,45,warm_c
620021,3756,3755,1726,1015,4,966099556,1,46,warm_c
689915,4126,4125,1726,1015,5,967043510,1,47,warm_c
563780,3469,3468,1726,1015,3,967230853,0,48,warm_c
555866,3416,3415,1726,1015,5,967406691,1,49,warm_c
592630,3612,3611,1726,1015,4,967479701,1,50,warm_c
577324,3526,3525,1726,1015,1,967618930,0,51,warm_c
545503,3364,3363,1726,1015,4,967670142,1,52,warm_c
541067,3328,3327,1726,1015,2,967917875,0,53,warm_c
536118,3308,3307,1726,1015,2,967998525,0,54,warm_c
531137,3280,3279,1726,1015,1,968347450,0,55,warm_c
520097,3208,3207,1726,1015,3,968557793,0,56,warm_c
537300,3311,3310,1726,1015,2,968649782,0,57,warm_c
515583,3182,3181,1726,1015,1,968781744,0,58,warm_c
658447,3967,3966,1726,1015,1,968873826,0,59,warm_c
580030,3540,3539,1726,1015,3,968956576,0,60,query
509863,3140,3139,1726,1015,1,969038377,0,61,query
504835,3106,3105,1726,1015,1,970077410,0,62,query
483973,2976,2975,1726,1015,2,971021940,0,63,query
474752,2913,2912,1726,1015,4,971766111,1,64,query
470756,2898,2897,1726,1015,1,971925021,0,65,query
473847,2909,2908,1726,1015,3,971974405,0,66,query
646753,3892,3891,1726,1015,2,972175871,0,67,query
468533,2887,2886,1726,1015,3,972192193,0,68,query
463886,2859,2858,1726,1015,3,972503587,0,69,query
456092,2808,2807,1726,1015,3,972777328,0,70,query
451009,2777,2776,1726,1015,3,973052311,0,71,query
449007,2768,2767,1726,1015,3,973116964,0,72,query
444738,2743,2742,1726,1015,4,973223359,1,73,query
443890,2737,2736,1726,1015,3,973227265,0,74,query
442446,2724,2723,1726,1015,5,973271309,1,75,query
430817,2626,2625,1726,1015,4,973628206,1,76,query
430129,2621,2620,1726,1015,3,973657345,0,77,query
409256,2456,2455,1726,1015,1,974181604,0,78,query
398288,2368,2367,1726,1015,4,974342991,1,79,query
392332,2304,2303,1726,1015,4,974512587,1,80,query
436557,2665,2664,1726,1015,1,974561177,0,81,query
381366,2230,2229,1726,1015,3,974599439,0,82,query
368436,2153,2152,1726,1015,4,974622632,1,83,query
368857,2156,2155,1726,1015,2,974632351,0,84,query
366224,2131,2130,1726,1015,4,974648298,1,85,query
301814,1793,1792,1726,1015,1,974760959,0,86,query
240805,1450,1449,1726,1015,1,974770474,0,87,query
325484,1926,1925,1726,1015,4,974772916,1,88,query
219938,1333,1332,1726,1015,1,974778523,0,89,query
226400,1370,1369,1726,1015,2,974796056,0,90,query
279547,1680,1679,1726,1015,1,974843527,0,91,query
342617,2015,2014,1726,1015,5,974852448,1,92,query
168553,1069,1068,1726,1015,2,974945280,0,93,query
191154,1181,1180,1726,1015,5,974946052,1,94,query
175641,1112,1111,1726,1015,1,974948585,0,95,query
167224,1064,1063,1726,1015,4,974948684,1,96,query
153161,984,983,1726,1015,3,975115132,0,97,query
249292,1502,1501,1726,1015,4,975144203,1,98,query
136716,881,880,1726,1015,1,975266189,0,99,query
116379,752,751,1726,1015,1,975461474,0,100,query
113051,733,732,1726,1015,3,975481298,0,101,query
120496,777,776,1726,1015,3,975521837,0,102,query
109861,716,715,1726,1015,5,975532942,1,103,query
121215,780,779,1726,1015,1,975543326,0,104,query
108118,710,709,1726,1015,2,975548982,0,105,query
106177,699,698,1726,1015,4,975563438,1,106,query
100914,673,672,1726,1015,1,975620824,0,107,query
200093,1228,1227,1726,1015,1,975631079,0,108,query
177058,1117,1116,1726,1015,1,975694645,0,109,query
91460,605,604,1726,1015,5,975871031,1,110,query
81782,543,542,1726,1015,4,976121670,1,111,query
239099,1448,1447,1726,1015,5,976127310,1,112,query
72172,482,481,1726,1015,3,976220669,0,113,query
68797,461,460,1726,1015,3,976229758,0,114,query
67210,452,451,1726,1015,3,976236069,0,115,query
240266,1449,1448,1726,1015,3,976315938,0,116,query
53629,352,351,1726,1015,4,976334079,1,117,query
355617,2082,2081,1726,1015,3,976584102,0,118,query
37365,255,254,1726,1015,4,976682084,1,119,query
36385,245,244,1726,1015,1,976735100,0,120,query
34106,230,229,1726,1015,4,976821321,1,121,query
19324,148,147,1726,1015,4,977353444,1,122,query
796354,4771,4770,1726,1015,4,977354959,1,123,query
7636,53,52,1726,1015,3,977988915,0,124,query
30457,204,203,1726,1015,2,978040002,0,125,query
104424,692,691,1726,1015,1,978375434,0,126,query
50066,331,330,1726,1015,2,978884729,0,127,query
65450,438,437,1726,1015,4,980904535,1,128,query
238062,1447,1446,1726,1015,1,981020262,0,129,query
28056,195,194,1726,1015,4,981677477,1,130,query
376426,2195,2194,1726,1015,5,989114248,1,131,query
195578,1203,1202,1726,1015,3,998232921,0,132,query
720554,4312,4311,1726,1015,1,1001627474,0,133,query
257780,1579,1578,1726,1015,3,1015148485,0,134,query
178232,1120,1119,1726,1015,2,1037344524,0,135,query
62118,419,418,1726,1015,3,1044900431,0,136,query
999383,6036,6035,1730,1018,4,956717676,1,0,warm_a
985168,5953,5952,1730,1018,4,957142911,1,1,warm_a
978889,5903,5902,1730,1018,4,957390044,1,2,warm_a
974674,5878,5877,1730,1018,3,957550348,0,3,warm_a
967442,5831,5830,1730,1018,4,957888548,1,4,warm_a
964947,5818,5817,1730,1018,4,957908960,1,5,warm_a
963045,5806,5805,1730,1018,5,957986442,1,6,warm_a
956434,5770,5769,1730,1018,5,958172677,1,7,warm_a
952678,5754,5753,1730,1018,3,958274384,0,8,warm_a
953173,5755,5754,1730,1018,3,958279878,0,9,warm_a
950904,5746,5745,1730,1018,4,958355220,1,10,warm_a
976519,5886,5885,1730,1018,5,958448044,1,11,warm_a
946779,5717,5716,1730,1018,4,958743717,1,12,warm_a
929209,5614,5613,1730,1018,4,959203672,1,13,warm_a
926686,5600,5599,1730,1018,3,959225533,0,14,warm_a
925194,5592,5591,1730,1018,4,959268781,1,15,warm_a
924396,5582,5581,1730,1018,5,959282366,1,16,warm_a
921638,5567,5566,1730,1018,4,959347258,1,17,warm_a
917703,5545,5544,1730,1018,4,959491149,1,18,warm_a
908388,5493,5492,1730,1018,3,959814229,0,19,warm_a
907084,5488,5487,1730,1018,4,959819166,1,20,warm_b
906313,5482,5481,1730,1018,4,959865720,1,21,warm_b
906556,5483,5482,1730,1018,4,959889674,1,22,warm_b
903684,5463,5462,1730,1018,3,959900350,0,23,warm_b
903340,5460,5459,1730,1018,4,959907140,1,24,warm_b
894391,5401,5400,1730,1018,5,960260448,1,25,warm_b
885810,5349,5348,1730,1018,5,960664014,1,26,warm_b
884875,5344,5343,1730,1018,4,960675300,1,27,warm_b
886607,5355,5354,1730,1018,4,960693977,1,28,warm_b
877616,5303,5302,1730,1018,4,960951379,1,29,warm_b
891956,5387,5386,1730,1018,4,961191469,1,30,warm_b
871773,5265,5264,1730,1018,4,961220139,1,31,warm_b
882571,5330,5329,1730,1018,3,961615041,0,32,warm_b
850738,5107,5106,1730,1018,5,962338280,1,33,warm_b
845578,5082,5081,1730,1018,2,962407243,0,34,warm_b
840228,5047,5046,1730,1018,3,962498391,0,35,warm_b
834753,5016,5015,1730,1018,4,962583880,1,36,warm_b
834570,5015,5014,1730,1018,4,962593293,1,37,warm_b
830222,4984,4983,1730,1018,3,962595361,0,38,warm_b
824050,4952,4951,1730,1018,4,962639664,1,39,warm_b
824644,4956,4955,1730,1018,5,962643162,1,40,warm_c
821248,4937,4936,1730,1018,5,962646925,1,41,warm_c
816986,4904,4903,1730,1018,4,962685842,1,42,warm_c
883448,5333,5332,1730,1018,3,962815753,0,43,warm_c
787405,4708,4707,1730,1018,4,963517999,1,44,warm_c
790146,4726,4725,1730,1018,3,963991463,0,45,warm_c
771136,4593,4592,1730,1018,5,964237330,1,46,warm_c
761615,4523,4522,1730,1018,3,964812677,0,47,warm_c
757827,4508,4507,1730,1018,4,964985405,1,48,warm_c
746114,4451,4450,1730,1018,3,965092488,0,49,warm_c
737264,4407,4406,1730,1018,4,965155432,1,50,warm_c
735218,4388,4387,1730,1018,3,965219421,0,51,warm_c
726060,4344,4343,1730,1018,4,965228452,1,52,warm_c
715106,4281,4280,1730,1018,5,965280459,1,53,warm_c
704722,4225,4224,1730,1018,3,965312893,0,54,warm_c
698777,4179,4178,1730,1018,5,965333707,1,55,warm_c
685707,4099,4098,1730,1018,3,965416180,0,56,warm_c
678672,4064,4063,1730,1018,2,965479961,0,57,warm_c
675156,4051,4050,1730,1018,4,965494503,1,58,warm_c
784523,4682,4681,1730,1018,4,965607118,1,59,warm_c
653621,3940,3939,1730,1018,2,965752524,0,60,query
645872,3887,3886,1730,1018,4,965804698,1,61,query
642816,3868,3867,1730,1018,4,965849623,1,62,query
642204,3862,3861,1730,1018,5,965856152,1,63,query
632535,3823,3822,1730,1018,4,965942960,1,64,query
619257,3752,3751,1730,1018,4,966121611,1,65,query
607742,3688,3687,1730,1018,5,966403818,1,66,query
572299,3507,3506,1730,1018,5,966996835,1,67,query
644232,3882,3881,1730,1018,4,967035047,1,68,query
568774,3490,3489,1730,1018,4,967050337,1,69,query
804529,4816,4815,1730,1018,5,967063498,1,70,query
714017,4277,4276,1730,1018,4,967112510,1,71,query
565018,3473,3472,1730,1018,5,967137321,1,72,query
561281,3453,3452,1730,1018,4,967241427,1,73,query
546893,3371,3370,1730,1018,4,967609360,1,74,query
545507,3364,3363,1730,1018,3,967669879,0,75,query
748932,4471,4470,1730,1018,3,967756898,0,76,query
532839,3291,3290,1730,1018,3,968083435,0,77,query
521159,3216,3215,1730,1018,4,968462180,1,78,query
522743,3224,3223,1730,1018,3,968543560,0,79,query
519554,3205,3204,1730,1018,3,968563151,0,80,query
509009,3131,3130,1730,1018,4,969235690,1,81,query
481306,2957,2956,1730,1018,4,971196121,1,82,query
478168,2934,2933,1730,1018,3,971498580,0,83,query
477532,2931,2930,1730,1018,3,971504692,0,84,query
697566,4169,4168,1730,1018,4,971582323,1,85,query
484243,2979,2978,1730,1018,5,971806021,1,86,query
870563,5256,5255,1730,1018,3,971964733,0,87,query
468543,2887,2886,1730,1018,4,972176951,1,88,query
465401,2870,2869,1730,1018,2,972439658,0,89,query
460771,2841,2840,1730,1018,5,972552182,1,90,query
421105,2544,2543,1730,1018,3,974050062,0,91,query
413439,2486,2485,1730,1018,3,974143486,0,92,query
401906,2398,2397,1730,1018,5,974278057,1,93,query
399922,2380,2379,1730,1018,4,974390106,1,94,query
390735,2293,2292,1730,1018,4,974509862,1,95,query
386395,2259,2258,1730,1018,4,974591977,1,96,query
364865,2124,2123,1730,1018,5,974649674,1,97,query
323226,1916,1915,1730,1018,2,974695920,0,98,query
309948,1843,1842,1730,1018,2,974695942,0,99,query
306718,1829,1828,1730,1018,2,974698273,0,100,query
315404,1880,1879,1730,1018,4,974703774,1,101,query
279575,1680,1679,1730,1018,4,974711517,1,102,query
274459,1658,1657,1730,1018,3,974718007,0,103,query
269143,1632,1631,1730,1018,3,974720242,0,104,query
245839,1484,1483,1730,1018,4,974753210,1,105,query
631689,3821,3820,1730,1018,4,974760819,1,106,query
319450,1897,1896,1730,1018,3,974773386,0,107,query
221471,1340,1339,1730,1018,1,974785861,0,108,query
209512,1279,1278,1730,1018,4,974801621,1,109,query
308771,1837,1836,1730,1018,4,974838840,1,110,query
219950,1333,1332,1730,1018,2,974851850,0,111,query
177631,1119,1118,1730,1018,4,974915265,1,112,query
172380,1090,1089,1730,1018,4,974931360,1,113,query
168563,1069,1068,1730,1018,4,974943370,1,114,query
191171,1181,1180,1730,1018,3,974948270,0,115,query
214974,1303,1302,1730,1018,3,974960462,0,116,query
162705,1038,1037,1730,1018,5,974989619,1,117,query
153173,984,983,1730,1018,4,975099290,1,118,query
148364,955,954,1730,1018,3,975133400,0,119,query
195591,1203,1202,1730,1018,4,975174222,1,120,query
143914,928,927,1730,1018,2,975195883,0,121,query
157040,1010,1009,1730,1018,3,975223576,0,122,query
138537,889,888,1730,1018,3,975255187,0,123,query
136730,881,880,1730,1018,2,975265278,0,124,query
554549,3411,3410,1730,1018,3,975353268,0,125,query
178245,1120,1119,1730,1018,4,975436446,1,126,query
294977,1752,1751,1730,1018,1,975733176,0,127,query
284335,1698,1697,1730,1018,4,975873937,1,128,query
89605,590,589,1730,1018,4,975913115,1,129,query
239119,1448,1447,1730,1018,5,976138486,1,130,query
